%time;field.header.seq;field.header.stamp;field.header.frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35;field.twist.twist.linear.x;field.twist.twist.linear.y;field.twist.twist.linear.z;field.twist.twist.angular.x;field.twist.twist.angular.y;field.twist.twist.angular.z;field.twist.covariance0;field.twist.covariance1;field.twist.covariance2;field.twist.covariance3;field.twist.covariance4;field.twist.covariance5;field.twist.covariance6;field.twist.covariance7;field.twist.covariance8;field.twist.covariance9;field.twist.covariance10;field.twist.covariance11;field.twist.covariance12;field.twist.covariance13;field.twist.covariance14;field.twist.covariance15;field.twist.covariance16;field.twist.covariance17;field.twist.covariance18;field.twist.covariance19;field.twist.covariance20;field.twist.covariance21;field.twist.covariance22;field.twist.covariance23;field.twist.covariance24;field.twist.covariance25;field.twist.covariance26;field.twist.covariance27;field.twist.covariance28;field.twist.covariance29;field.twist.covariance30;field.twist.covariance31;field.twist.covariance32;field.twist.covariance33;field.twist.covariance34;field.twist.covariance35
3.01709E+11;15066;3.01709E+11;odom;33.3116697;-0.003794297;0;0;0;-5.65E-05;0.999999998;15.07309619;1.948276051;0;0;0;0.061003107;1.948276051;17120.24583;0;0;0;535.6820071;0;0;9.98E-07;-4.99E-24;-1.53E-14;0;0;0;-4.99E-24;9.96E-07;-4.13E-29;0;0;0;-1.53E-14;-4.13E-29;9.96E-07;0;0.061003107;535.6820071;0;0;0;18.07991884;0.499999958;0;0;0;0;3.61E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01729E+11;15067;3.01729E+11;odom;33.32166969;-0.003795428;0;0;0;-5.65E-05;0.999999998;15.07409675;1.949491951;0;0;0;0.06102355;1.949491951;17130.96228;0;0;0;535.8628093;0;0;9.98E-07;8.16E-25;-1.53E-14;0;0;0;8.16E-25;9.96E-07;6.75E-30;0;0;0;-1.53E-14;6.75E-30;9.96E-07;0;0.06102355;535.8628093;0;0;0;18.08111885;0.499999938;0;0;0;0;-5.79E-09;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01749E+11;15068;3.01749E+11;odom;33.33166969;-0.003796558;0;0;0;-5.65E-05;0.999999998;15.07509731;1.950708261;0;0;0;0.061043993;1.950708261;17141.68234;0;0;0;536.0436234;0;0;9.98E-07;6.31E-24;-1.53E-14;0;0;0;6.31E-24;9.96E-07;5.22E-29;0;0;0;-1.53E-14;5.22E-29;9.96E-07;0;0.061043993;536.0436234;0;0;0;18.08231886;0.499999923;0;0;0;0;-4.55E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01769E+11;15069;3.01769E+11;odom;33.34166969;-0.003797689;0;0;0;-5.65E-05;0.999999998;15.07609787;1.951924981;0;0;0;0.061064438;1.951924981;17152.40602;0;0;0;536.2244495;0;0;9.98E-07;-1.17E-23;-1.53E-14;0;0;0;-1.17E-23;9.96E-07;-9.72E-29;0;0;0;-1.53E-14;-9.72E-29;9.96E-07;0;0.061064438;536.2244495;0;0;0;18.08351887;0.499999912;0;0;0;0;8.51E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01789E+11;15070;3.01789E+11;odom;33.35166969;-0.00379882;0;0;0;-5.65E-05;0.999999998;15.07709843;1.953142103;0;0;0;0.061084885;1.953142103;17163.13332;0;0;0;536.4052877;0;0;9.98E-07;-2.42E-23;-1.53E-14;0;0;0;-2.42E-23;9.96E-07;-2.00E-28;0;0;0;-1.53E-14;-2.00E-28;9.96E-07;0;0.061084885;536.4052877;0;0;0;18.08471888;0.499999901;0;0;0;0;1.75E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01809E+11;15071;3.01809E+11;odom;33.36166969;-0.00379995;0;0;0;-5.65E-05;0.999999998;15.07809899;1.954359617;0;0;0;0.061105332;1.954359617;17173.86423;0;0;0;536.5861378;0;0;9.98E-07;-1.86E-23;-1.53E-14;0;0;0;-1.86E-23;9.96E-07;-1.54E-28;0;0;0;-1.53E-14;-1.54E-28;9.96E-07;0;0.061105332;536.5861378;0;0;0;18.0859189;0.499999892;0;0;0;0;1.35E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01829E+11;15072;3.01829E+11;odom;33.37166968;-0.003801081;0;0;0;-5.65E-05;0.999999998;15.07909955;1.955577524;0;0;0;0.061125779;1.955577524;17184.59876;0;0;0;536.7669999;0;0;9.98E-07;-1.60E-23;-1.53E-14;0;0;0;-1.60E-23;9.96E-07;-1.33E-28;0;0;0;-1.53E-14;-1.33E-28;9.96E-07;0;0.061125779;536.7669999;0;0;0;18.08711891;0.499999882;0;0;0;0;1.16E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01849E+11;15073;3.01849E+11;odom;33.38166968;-0.003802211;0;0;0;-5.65E-05;0.999999998;15.08010012;1.956795833;0;0;0;0.061146228;1.956795833;17195.33691;0;0;0;536.947874;0;0;9.98E-07;3.67E-23;-1.53E-14;0;0;0;3.67E-23;9.96E-07;3.04E-28;0;0;0;-1.53E-14;3.04E-28;9.96E-07;0;0.061146228;536.947874;0;0;0;18.08831892;0.499999872;0;0;0;0;-2.65E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01869E+11;15074;3.01869E+11;odom;33.39166968;-0.003803342;0;0;0;-5.65E-05;0.999999998;15.08110068;1.958014571;0;0;0;0.061166679;1.958014571;17206.07867;0;0;0;537.1287601;0;0;9.98E-07;2.02E-23;-1.53E-14;0;0;0;2.02E-23;9.96E-07;1.67E-28;0;0;0;-1.53E-14;1.67E-28;9.96E-07;0;0.061166679;537.1287601;0;0;0;18.08951893;0.499999862;0;0;0;0;-1.46E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01889E+11;15075;3.01889E+11;odom;33.40166967;-0.003804473;0;0;0;-5.65E-05;0.999999998;15.08210124;1.959233738;0;0;0;0.061187132;1.959233738;17216.82405;0;0;0;537.3096582;0;0;9.98E-07;5.24E-23;-1.53E-14;0;0;0;5.24E-23;9.96E-07;4.34E-28;0;0;0;-1.53E-14;4.34E-28;9.96E-07;0;0.061187132;537.3096582;0;0;0;18.09071894;0.499999851;0;0;0;0;-3.79E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01909E+11;15076;3.01909E+11;odom;33.41166967;-0.003805603;0;0;0;-5.65E-05;0.999999998;15.0831018;1.960453345;0;0;0;0.061207587;1.960453345;17227.57305;0;0;0;537.4905683;0;0;9.98E-07;-1.94E-23;-1.53E-14;0;0;0;-1.94E-23;9.96E-07;-1.60E-28;0;0;0;-1.53E-14;-1.60E-28;9.96E-07;0;0.061207587;537.4905683;0;0;0;18.09191896;0.49999984;0;0;0;0;1.40E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01929E+11;15077;3.01929E+11;odom;33.42166967;-0.003806734;0;0;0;-5.65E-05;0.999999998;15.08410236;1.961673357;0;0;0;0.061228044;1.961673357;17238.32567;0;0;0;537.6714904;0;0;9.98E-07;-4.67E-24;-1.53E-14;0;0;0;-4.67E-24;9.96E-07;-3.87E-29;0;0;0;-1.53E-14;-3.87E-29;9.96E-07;0;0.061228044;537.6714904;0;0;0;18.09311897;0.499999829;0;0;0;0;3.40E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01949E+11;15078;3.01949E+11;odom;33.43166966;-0.003807865;0;0;0;-5.65E-05;0.999999998;15.08510292;1.96289377;0;0;0;0.061248502;1.96289377;17249.0819;0;0;0;537.8524245;0;0;9.98E-07;-2.16E-23;-1.53E-14;0;0;0;-2.16E-23;9.96E-07;-1.79E-28;0;0;0;-1.53E-14;-1.79E-28;9.96E-07;0;0.061248502;537.8524245;0;0;0;18.09431898;0.499999818;0;0;0;0;1.56E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01969E+11;15079;3.01969E+11;odom;33.44166966;-0.003808995;0;0;0;-5.65E-05;0.999999998;15.08610348;1.964114577;0;0;0;0.06126896;1.964114577;17259.84176;0;0;0;538.0333706;0;0;9.98E-07;-3.81E-23;-1.53E-14;0;0;0;-3.81E-23;9.96E-07;-3.16E-28;0;0;0;-1.53E-14;-3.16E-28;9.96E-07;0;0.06126896;538.0333706;0;0;0;18.09551899;0.499999807;0;0;0;0;2.76E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.01989E+11;15080;3.01989E+11;odom;33.45166966;-0.003810126;0;0;0;-5.65E-05;0.999999998;15.08710404;1.965335766;0;0;0;0.061289419;1.965335766;17270.60523;0;0;0;538.2143287;0;0;9.98E-07;-2.89E-23;-1.53E-14;0;0;0;-2.89E-23;9.96E-07;-2.39E-28;0;0;0;-1.53E-14;-2.39E-28;9.96E-07;0;0.061289419;538.2143287;0;0;0;18.096719;0.499999796;0;0;0;0;2.09E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02009E+11;15081;3.02009E+11;odom;33.46166965;-0.003811256;0;0;0;-5.65E-05;0.999999998;15.08810461;1.966557342;0;0;0;0.061309879;1.966557342;17281.37232;0;0;0;538.3952988;0;0;9.98E-07;-7.05E-24;-1.53E-14;0;0;0;-7.05E-24;9.96E-07;-5.83E-29;0;0;0;-1.53E-14;-5.83E-29;9.96E-07;0;0.061309879;538.3952988;0;0;0;18.09791901;0.499999784;0;0;0;0;5.12E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02029E+11;15082;3.02029E+11;odom;33.47166965;-0.003812387;0;0;0;-5.65E-05;0.999999998;15.08910517;1.967779322;0;0;0;0.061330339;1.967779322;17292.14303;0;0;0;538.5762809;0;0;9.98E-07;1.91E-23;-1.53E-14;0;0;0;1.91E-23;9.96E-07;1.58E-28;0;0;0;-1.53E-14;1.58E-28;9.96E-07;0;0.061330339;538.5762809;0;0;0;18.09911903;0.499999773;0;0;0;0;-1.38E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02049E+11;15083;3.02049E+11;odom;33.48166964;-0.003813518;0;0;0;-5.65E-05;0.999999998;15.09010573;1.96900172;0;0;0;0.061350802;1.96900172;17302.91737;0;0;0;538.757275;0;0;9.98E-07;2.34E-24;-1.53E-14;0;0;0;2.34E-24;9.96E-07;1.94E-29;0;0;0;-1.53E-14;1.94E-29;9.96E-07;0;0.061350802;538.757275;0;0;0;18.10031904;0.499999761;0;0;0;0;-1.67E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02069E+11;15084;3.02069E+11;odom;33.49166964;-0.003814648;0;0;0;-5.65E-05;0.999999998;15.09110629;1.970224528;0;0;0;0.061371266;1.970224528;17313.69532;0;0;0;538.938281;0;0;9.98E-07;-3.94E-23;-1.53E-14;0;0;0;-3.94E-23;9.96E-07;-3.26E-28;0;0;0;-1.53E-14;-3.26E-28;9.96E-07;0;0.061371266;538.938281;0;0;0;18.10151905;0.49999975;0;0;0;0;2.85E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02089E+11;15085;3.02089E+11;odom;33.50166963;-0.003815779;0;0;0;-5.65E-05;0.999999998;15.09210685;1.971447724;0;0;0;0.06139173;1.971447724;17324.47689;0;0;0;539.1192991;0;0;9.98E-07;2.16E-24;-1.53E-14;0;0;0;2.16E-24;9.96E-07;1.78E-29;0;0;0;-1.53E-14;1.78E-29;9.96E-07;0;0.06139173;539.1192991;0;0;0;18.10271906;0.499999738;0;0;0;0;-1.53E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02109E+11;15086;3.02109E+11;odom;33.51166963;-0.003816909;0;0;0;-5.65E-05;0.999999998;15.09310741;1.972671322;0;0;0;0.061412195;1.972671322;17335.26208;0;0;0;539.3003292;0;0;9.98E-07;-3.93E-23;-1.53E-14;0;0;0;-3.93E-23;9.96E-07;-3.25E-28;0;0;0;-1.53E-14;-3.25E-28;9.96E-07;0;0.061412195;539.3003292;0;0;0;18.10391907;0.499999727;0;0;0;0;2.84E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02129E+11;15087;3.02129E+11;odom;33.52166962;-0.00381804;0;0;0;-5.65E-05;0.999999998;15.09410797;1.973895307;0;0;0;0.061432662;1.973895307;17346.05089;0;0;0;539.4813712;0;0;9.98E-07;8.72E-24;-1.53E-14;0;0;0;8.72E-24;9.96E-07;7.21E-29;0;0;0;-1.53E-14;7.21E-29;9.96E-07;0;0.061432662;539.4813712;0;0;0;18.10511909;0.499999716;0;0;0;0;-6.28E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02149E+11;15088;3.02149E+11;odom;33.53166961;-0.00381917;0;0;0;-5.65E-05;0.999999998;15.09510854;1.9751197;0;0;0;0.061453129;1.9751197;17356.84332;0;0;0;539.6624253;0;0;9.98E-07;-2.71E-23;-1.53E-14;0;0;0;-2.71E-23;9.96E-07;-2.25E-28;0;0;0;-1.53E-14;-2.25E-28;9.96E-07;0;0.061453129;539.6624253;0;0;0;18.1063191;0.499999705;0;0;0;0;1.96E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02169E+11;15089;3.02169E+11;odom;33.54166961;-0.0038203;0;0;0;-5.65E-05;0.999999998;15.0961091;1.976344489;0;0;0;0.061473597;1.976344489;17367.63937;0;0;0;539.8434913;0;0;9.98E-07;1.97E-23;-1.53E-14;0;0;0;1.97E-23;9.96E-07;1.63E-28;0;0;0;-1.53E-14;1.63E-28;9.96E-07;0;0.061473597;539.8434913;0;0;0;18.10751911;0.499999695;0;0;0;0;-1.42E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02189E+11;15090;3.02189E+11;odom;33.5516696;-0.003821431;0;0;0;-5.65E-05;0.999999998;15.09710966;1.977569694;0;0;0;0.061494067;1.977569694;17378.43905;0;0;0;540.0245694;0;0;9.98E-07;-1.09E-23;-1.53E-14;0;0;0;-1.09E-23;9.96E-07;-9.00E-29;0;0;0;-1.53E-14;-9.00E-29;9.96E-07;0;0.061494067;540.0245694;0;0;0;18.10871912;0.499999684;0;0;0;0;7.88E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02209E+11;15091;3.02209E+11;odom;33.56166959;-0.003822561;0;0;0;-5.65E-05;0.999999998;15.09811022;1.978795304;0;0;0;0.061514539;1.978795304;17389.24235;0;0;0;540.2056594;0;0;9.98E-07;-1.85E-23;-1.53E-14;0;0;0;-1.85E-23;9.96E-07;-1.53E-28;0;0;0;-1.53E-14;-1.53E-28;9.96E-07;0;0.061514539;540.2056594;0;0;0;18.10991913;0.499999675;0;0;0;0;1.34E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02229E+11;15092;3.02229E+11;odom;33.57166959;-0.003823692;0;0;0;-5.65E-05;0.999999998;15.09911078;1.980021313;0;0;0;0.061535011;1.980021313;17400.04926;0;0;0;540.3867615;0;0;9.98E-07;2.77E-23;-1.53E-14;0;0;0;2.77E-23;9.96E-07;2.29E-28;0;0;0;-1.53E-14;2.29E-28;9.96E-07;0;0.061535011;540.3867615;0;0;0;18.11111915;0.499999665;0;0;0;0;-2.00E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02249E+11;15093;3.02249E+11;odom;33.58166958;-0.003824822;0;0;0;-5.65E-05;0.999999998;15.10011135;1.981247743;0;0;0;0.061555485;1.981247743;17410.8598;0;0;0;540.5678755;0;0;9.98E-07;-2.88E-23;-1.53E-14;0;0;0;-2.88E-23;9.96E-07;-2.38E-28;0;0;0;-1.53E-14;-2.38E-28;9.96E-07;0;0.061555485;540.5678755;0;0;0;18.11231916;0.499999656;0;0;0;0;2.08E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02269E+11;15094;3.02269E+11;odom;33.59166957;-0.003825953;0;0;0;-5.65E-05;0.999999998;15.10111191;1.982474569;0;0;0;0.061575959;1.982474569;17421.67396;0;0;0;540.7490015;0;0;9.98E-07;-1.06E-24;-1.53E-14;0;0;0;-1.06E-24;9.96E-07;-8.79E-30;0;0;0;-1.53E-14;-8.79E-30;9.96E-07;0;0.061575959;540.7490015;0;0;0;18.11351917;0.499999647;0;0;0;0;7.84E-09;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02289E+11;15095;3.02289E+11;odom;33.60166957;-0.003827083;0;0;0;-5.65E-05;0.999999998;15.10211247;1.983701801;0;0;0;0.061596435;1.983701801;17432.49175;0;0;0;540.9301396;0;0;9.98E-07;7.95E-24;-1.53E-14;0;0;0;7.95E-24;9.96E-07;6.58E-29;0;0;0;-1.53E-14;6.58E-29;9.96E-07;0;0.061596435;540.9301396;0;0;0;18.11471918;0.499999639;0;0;0;0;-5.73E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02309E+11;15096;3.02309E+11;odom;33.61166956;-0.003828213;0;0;0;-5.65E-05;0.999999998;15.10311303;1.984929447;0;0;0;0.061616913;1.984929447;17443.31315;0;0;0;541.1112896;0;0;9.98E-07;-1.56E-25;-1.53E-14;0;0;0;-1.56E-25;9.96E-07;-1.29E-30;0;0;0;-1.53E-14;-1.29E-30;9.96E-07;0;0.061616913;541.1112896;0;0;0;18.11591919;0.499999631;0;0;0;0;1.28E-09;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02329E+11;15097;3.02329E+11;odom;33.62166955;-0.003829344;0;0;0;-5.65E-05;0.999999998;15.10411359;1.986157501;0;0;0;0.061637392;1.986157501;17454.13818;0;0;0;541.2924516;0;0;9.98E-07;-3.06E-23;-1.53E-14;0;0;0;-3.06E-23;9.96E-07;-2.53E-28;0;0;0;-1.53E-14;-2.53E-28;9.96E-07;0;0.061637392;541.2924516;0;0;0;18.11711921;0.499999624;0;0;0;0;2.22E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02349E+11;15098;3.02349E+11;odom;33.63166954;-0.003830474;0;0;0;-5.65E-05;0.999999998;15.10511416;1.987385945;0;0;0;0.061657871;1.987385945;17464.96684;0;0;0;541.4736257;0;0;9.98E-07;-1.29E-23;-1.53E-14;0;0;0;-1.29E-23;9.96E-07;-1.06E-28;0;0;0;-1.53E-14;-1.06E-28;9.96E-07;0;0.061657871;541.4736257;0;0;0;18.11831922;0.499999618;0;0;0;0;9.30E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02369E+11;15099;3.02369E+11;odom;33.64166954;-0.003831605;0;0;0;-5.65E-05;0.999999998;15.10611472;1.988614782;0;0;0;0.061678352;1.988614782;17475.79911;0;0;0;541.6548117;0;0;9.98E-07;-7.03E-23;-1.53E-14;0;0;0;-7.03E-23;9.96E-07;-5.82E-28;0;0;0;-1.53E-14;-5.82E-28;9.96E-07;0;0.061678352;541.6548117;0;0;0;18.11951923;0.499999612;0;0;0;0;5.09E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.02389E+11;15100;3.02389E+11;odom;33.65166953;-0.003832735;0;0;0;-5.65E-05;0.999999998;15.10711528;1.989843987;0;0;0;0.061698832;1.989843987;17486.63501;0;0;0;541.8360097;0;0;9.98E-07;1.93E-24;-1.53E-14;0;0;0;1.93E-24;9.96E-07;1.59E-29;0;0;0;-1.53E-14;1.59E-29;9.96E-07;0;0.061698832;541.8360097;0;0;0;18.12071924;0.499999606;0;0;0;0;-1.38E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.04E-27;-9.22E-24;0;0;0;1.04E-27;9.89E-07;3.37E-32;0;0;0;-9.22E-24;3.37E-32;9.89E-07;0;0;0;0;0;0;0.000178927
